product_id,wishlist_pid,name,brand,price,original_price,category,available_sizes,flag,tags,promotion,url,image_url
004293_KR1247-2616,004293_KR1247-2616,Evie Puff Sleeve Denim Romper,ALTAR'D STATE,86,86,Clothing/Dresses,"XXS, XS, S, M, L, XL, 3XL",New,"new,best_sellers,back_in_stock",BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/rompers-jumpsuits/evie-puff-sleeve-denim-romper/004293_KR1247-2616.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw97d82afd/image/004293_KR1247_MEDIUM-WASH_00.JPG?sw=300&sh=450&q=98
001890_E1356K111JD-0012,001890_E1356K111JD-0012,Jenna Strapless Mini Dress,ALTAR'D STATE,74,74,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",New,new,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/jenna-strapless-mini-dress/001890_E1356K111JD-0012.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwd190e1ec/image/001890_E1356K111JD_BROWN_00.JPG?sw=300&sh=450&q=98
001890_E1356K111JD-0016,001890_E1356K111JD-0016,Jenna Strapless Mini Dress,ALTAR'D STATE,74,74,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",New,new,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/jenna-strapless-mini-dress/001890_E1356K111JD-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw1a18209c/image/001890_E1356K111JD_BLACK_00.JPG?sw=300&sh=450&q=98
004418_TALLA-AS-0034,004418_TALLA-AS-0034,Talla Drop Waist Maxi Dress,ALTAR'D STATE,98,98,Clothing/Dresses,"XXS, XS, S, M, L, XL, 3XL",New,"new,best_sellers",BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/maxi-midi/talla-drop-waist-maxi-dress/004418_TALLA-AS-0034.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw418d2c8d/image/004418_TALLA-AS_IVORY_00.JPG?sw=300&sh=450&q=98
004293_KR1337-0440,004293_KR1337-0440,Evie Denim Romper,ALTAR'D STATE,78,78,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",New,"new,best_sellers",BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/rompers-jumpsuits/evie-denim-romper/004293_KR1337-0440.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwde238965/image/004293_KR1337_WASHED-BLACK_00.JPG?sw=300&sh=450&q=98
004311_ASWB-253-518-0879,004311_ASWB-253-518-0879,Ava Plaid Romper,ALTAR'D STATE,78,78,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",New,"new,best_sellers",BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/rompers-jumpsuits/ava-plaid-romper/004311_ASWB-253-518-0879.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwa64739f4/image/004311_ASWB-253-518_IVORY-BLACK_00.JPG?sw=300&sh=450&q=98
001163_R34919-01A-25-0205,001163_R34919-01A-25-0205,Marisol Crossover Romper,ALTAR'D STATE,82,82,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",New,"new,best_sellers",BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/rompers-jumpsuits/marisol-crossover-romper/001163_R34919-01A-25-0205.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw36ea9cf7/image/001163_R34919-01A-25_DUSTY-BLUE_00.JPG?sw=300&sh=450&q=98
004293_KR1247-1-0868,004293_KR1247-1-0868,Evie Puff Sleeve Denim Romper,ALTAR'D STATE,88,88,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",New,"new,best_sellers",BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/rompers-jumpsuits/evie-puff-sleeve-denim-romper/004293_KR1247-1-0868.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwcc3088c7/image/004293_KR1247-1_BROWN-LEOPARD_00.JPG?sw=300&sh=450&q=98
001163_R34919-01A-25-0852,001163_R34919-01A-25-0852,Marisol Crossover Romper,ALTAR'D STATE,82,82,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",New,"new,best_sellers",BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/rompers-jumpsuits/marisol-crossover-romper/001163_R34919-01A-25-0852.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw614552c1/image/001163_R34919-01A-25_DUSTY-ROSE_00.JPG?sw=300&sh=450&q=98
001125_DAPHNEY-GG331-0357,001125_DAPHNEY-GG331-0357,Birdie Floral V Neck Mini Dress,ALTAR'D STATE,78,78,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",New,new,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/birdie-floral-v-neck-mini-dress/001125_DAPHNEY-GG331-0357.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw6cfed8c1/image/001125_DAPHNEY-GG331_NAVY-MULTI_00.JPG?sw=300&sh=450&q=98
001125_CLAIRINZ-F231-0015,001125_CLAIRINZ-F231-0015,Hazel Ruched Front Maxi Dress,ALTAR'D STATE,94,94,Clothing/Dresses,"XXS, XS, S, M, L, XL",New,new,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/maxi-midi/hazel-ruched-front-maxi-dress/001125_CLAIRINZ-F231-0015.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw016c61e2/image/001125_CLAIRINZ-F231_CHOCOLATE_09.JPG?sw=300&sh=450&q=98
004311_ASWD-253-920-2489,004311_ASWD-253-920-2489,Louie Jacquard Floral Mini Dress,ALTAR'D STATE,82,82,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",New,new,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/louie-jacquard-floral-mini-dress/004311_ASWD-253-920-2489.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw834c5ecf/image/004311_ASWD-253-920_IVORY-MOCHA_09.JPG?sw=300&sh=450&q=98
001125_MAXEEN-GG150-0048,001125_MAXEEN-GG150-0048,Lola Long Sleeve Floral Romper,ALTAR'D STATE,82,82,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",New,"new,best_sellers",BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/rompers-jumpsuits/lola-long-sleeve-floral-romper/001125_MAXEEN-GG150-0048.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwd6cab63f/image/001125_MAXEEN-GG150_RUST_00.JPG?sw=300&sh=450&q=98
004310_ASWD-243-129-4649,004310_ASWD-243-129-4649,Madison Floral Maxi Dress,ALTAR'D STATE,124,124,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",New,new,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/maxi-midi/madison-floral-maxi-dress/004310_ASWD-243-129-4649.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwbc4b698d/image/004310_ASWD-243-129_APPLE-BUTTER_09.JPG?sw=300&sh=450&q=98
001926_DYDK6424ANS-9532,001926_DYDK6424ANS-9532,Ivy Floral Maxi Dress,ALTAR'D STATE,104,104,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",New,new,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/maxi-midi/ivy-floral-maxi-dress/001926_DYDK6424ANS-9532.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwab0bc079/image/001926_DYDK6424ANS_FALL-MULTI_09.JPG?sw=300&sh=450&q=98
004311_ASWD-253-852-4770,004311_ASWD-253-852-4770,Junie Maxi Dress,ALTAR'D STATE,98,98,Clothing/Dresses,"XXS, XS, S, M, L, XL, 3XL",New,new,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/maxi-midi/junie-maxi-dress/004311_ASWD-253-852-4770.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwcabfdee4/image/004311_ASWD-253-852_BURGUNDY-MULTI_09.JPG?sw=300&sh=450&q=98
001926_DEDW880PTC-A-6578,001926_DEDW880PTC-A-6578,Marie Floral Maxi Dress,ALTAR'D STATE,148,148,Clothing/Dresses,"XXS, XS, S, M, L, XL, 3XL",New,new,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/maxi-midi/marie-floral-maxi-dress/001926_DEDW880PTC-A-6578.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw1fd63ad1/image/001926_DEDW880PTC-A_IVORY-ORANGE_09.JPG?sw=300&sh=450&q=98
004264_LD48844-FCI-0478,004264_LD48844-FCI-0478,Kimber Bubble Mini Dress,ALTAR'D STATE,84,84,Clothing/Dresses,"S, M, L",New,"new,back_in_stock",BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/kimber-bubble-mini-dress/004264_LD48844-FCI-0478.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwa4bad158/image/004264_LD48844-FCI_BLACK--WHITE_00.JPG?sw=300&sh=450&q=98
004264_LD47799-FCI-0035,004264_LD47799-FCI-0035,Raquelle Leopard Maxi Dress,ALTAR'D STATE,88,88,Clothing/Dresses,"S, M, L",New,new,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/maxi-midi/raquelle-leopard-maxi-dress/004264_LD47799-FCI-0035.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw4243cb59/image/004264_LD47799-FCI_LEOPARD_00.JPG?sw=300&sh=450&q=98
004280_DI8923FO-8411,004280_DI8923FO-8411,Scarlett Satin Maxi Dress,ALTAR'D STATE,92,92,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",New,"new,back_in_stock",BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/maxi-midi/scarlett-satin-maxi-dress/004280_DI8923FO-8411.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwbfe2b8a3/image/004280_DI8923FO_NAVY-BLUE_09.JPG?sw=300&sh=450&q=98
003027_D2859-1-5504,003027_D2859-1-5504,Daphne Satin Dress,ALTAR'D STATE,74,74,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",New,"new,top_rated,back_in_stock",BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/daphne-satin-dress/003027_D2859-1-5504.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwd06bc89e/image/003027_D2859-1_LT-GREEN_00.JPG?sw=300&sh=450&q=98
001890_E1554W097JD-0019,001890_E1554W097JD-0019,Rayne Mini Dress,ALTAR'D STATE,78,78,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",New,new,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/rayne-mini-dress/001890_E1554W097JD-0019.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw2a77a40d/image/001890_E1554W097JD_NAVY_00.JPG?sw=300&sh=450&q=98
001890_E1456Y764JI-2696,001890_E1456Y764JI-2696,Camille Mini Dress,ALTAR'D STATE,78,78,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",New,new,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/camille-mini-dress/001890_E1456Y764JI-2696.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwdf779aab/image/001890_E1456Y764JI_WINE-MULTI_00.JPG?sw=300&sh=450&q=98
001890_E1554W012JD-0012,001890_E1554W012JD-0012,Reagan Mini Dress,ALTAR'D STATE,78,78,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",New,new,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/reagan-mini-dress/001890_E1554W012JD-0012.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw61ba8ecc/image/001890_E1554W012JD_BROWN_00.JPG?sw=300&sh=450&q=98
001926_DISW1227SU-0016,001926_DISW1227SU-0016,Briar Satin Mini Dress,ALTAR'D STATE,78,78,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",New,new,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/briar-satin-mini-dress/001926_DISW1227SU-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwa3c610ab/image/001926_DISW1227SU_BLACK_00.JPG?sw=300&sh=450&q=98
001163_R300197-06A-0879,001163_R300197-06A-0879,Evie Striped Denim Romper,ALTAR'D STATE,78,78,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",New,"new,best_sellers",BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/rompers-jumpsuits/evie-striped-denim-romper/001163_R300197-06A-0879.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw01df08c0/image/001163_R300197-06A_IVORY-BLACK_00.JPG?sw=300&sh=450&q=98
004171_ASWD-253-849-2930,004171_ASWD-253-849-2930,Stella Midi Dress,ALTAR'D STATE,118,118,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",Best Seller,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/maxi-midi/stella-midi-dress/004171_ASWD-253-849-2930.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw9567f491/image/004171_ASWD-253-849_IVORY-BROWN_00.JPG?sw=300&sh=450&q=98
001125_COLLIE-A158-6594,001125_COLLIE-A158-6594,Collie Mini Dress,ALTAR'D STATE,78,78,Clothing/Dresses,"XXS, XS, S, M, L, XL",Best Seller,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/collie-mini-dress/001125_COLLIE-A158-6594.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw0ab28530/image/001125_COLLIE-A158_SAGE-FLORAL_00.JPG?sw=300&sh=450&q=98
001125_COLLIE-A238-1955,001125_COLLIE-A238-1955,Collie Mini Dress,ALTAR'D STATE,78,78,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",Best Seller,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/collie-mini-dress/001125_COLLIE-A238-1955.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw09a35039/image/001125_COLLIE-A238_IVORY-MAUVE_00.JPG?sw=300&sh=450&q=98
001125_STRATTON-U166-2930,001125_STRATTON-U166-2930,Palmer Maxi Dress,ALTAR'D STATE,92,92,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",Best Seller,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/maxi-midi/palmer-maxi-dress/001125_STRATTON-U166-2930.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw0b573f3b/image/001125_STRATTON-U166_IVORY-BROWN_09.JPG?sw=300&sh=450&q=98
004293_KD1324-0001,004293_KD1324-0001,Penelope Collared Denim Dress,ALTAR'D STATE,74,74,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",Best Seller,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/penelope-collared-denim-dress/004293_KD1324-0001.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw946bc266/image/004293_KD1324_DENIM_00.JPG?sw=300&sh=450&q=98
001890_E1529K871JD-5616,001890_E1529K871JD-5616,Valerie Asymmetrical Lace Maxi Dress,ALTAR'D STATE,94,94,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",Best Seller,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/maxi-midi/valerie-asymmetrical-lace-maxi-dress/001890_E1529K871JD-5616.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwd808cd62/image/001890_E1529K871JD_GARDENIA_09.JPG?sw=300&sh=450&q=98
001890_E1186W039JD-0012,001890_E1186W039JD-0012,Sara Tiered Mini Dress,ALTAR'D STATE,74,74,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",Best Seller,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/sara-tiered-mini-dress/001890_E1186W039JD-0012.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw19b05127/image/001890_E1186W039JD_BROWN_00.JPG?sw=300&sh=450&q=98
004293_KR1247-0012,004293_KR1247-0012,Evie Puff Sleeve Denim Romper,ALTAR'D STATE,86,86,Clothing/Dresses,"XXS, XS, S, M, L, XL, 3XL",Best Seller,"best_sellers,back_in_stock",BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/rompers-jumpsuits/evie-puff-sleeve-denim-romper/004293_KR1247-0012.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw2d63622c/image/004293_KR1247_BROWN_09.JPG?sw=300&sh=450&q=98
001890_E1572Y763JI-1238,001890_E1572Y763JI-1238,Barbara Floral Mini Dress,ALTAR'D STATE,78,78,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",Best Seller,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/barbara-floral-mini-dress/001890_E1572Y763JI-1238.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw399e4a3a/image/001890_E1572Y763JI_BLUE-IVORY_00.JPG?sw=300&sh=450&q=98
001125_AVYNZIA-LL139-9532,001125_AVYNZIA-LL139-9532,Fleur Floral Midi Dress,ALTAR'D STATE,104,104,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",Best Seller,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/maxi-midi/fleur-floral-midi-dress/001125_AVYNZIA-LL139-9532.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwb53ad34e/image/001125_AVYNZIA-LL139_FALL-MULTI_00.JPG?sw=300&sh=450&q=98
001163_IR39043-03A-2489,001163_IR39043-03A-2489,Gracie Long Sleeve Romper,ALTAR'D STATE,88,88,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",Best Seller,best_sellers,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/rompers-jumpsuits/gracie-long-sleeve-romper/001163_IR39043-03A-2489.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw296d58b3/image/001163_IR39043-03A_IVORY-MOCHA_00.JPG?sw=300&sh=450&q=98
001890_E1523M906JI-0262,001890_E1523M906JI-0262,Calypso Mini Dress,ALTAR'D STATE,74,74,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/calypso-mini-dress/001890_E1523M906JI-0262.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwef841d73/image/001890_E1523M906JI_CREAM-BROWN_00.JPG?sw=300&sh=450&q=98
001890_E1576L217JD-2492,001890_E1576L217JD-2492,Vicky Midi Dress,ALTAR'D STATE,84,84,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/maxi-midi/vicky-midi-dress/001890_E1576L217JD-2492.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw620d4dca/image/001890_E1576L217JD_MOCHA-IVORY_00.JPG?sw=300&sh=450&q=98
001890_E1438M928JD-1353,001890_E1438M928JD-1353,Belen Strapless Patchwork Mini Dress,ALTAR'D STATE,74,74,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/belen-strapless-patchwork-mini-dress/001890_E1438M928JD-1353.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwfe3a3a1e/image/001890_E1438M928JD_BROWN-MULTI_00.JPG?sw=300&sh=450&q=98
004171_ASWD-253-882-0549,004171_ASWD-253-882-0549,Ingrid Mini Dress,ALTAR'D STATE,84,84,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/ingrid-mini-dress/004171_ASWD-253-882-0549.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwc256a8ea/image/004171_ASWD-253-882_BLUE-WHITE_09.JPG?sw=300&sh=450&q=98
004311_ASWD-253-863-1003,004311_ASWD-253-863-1003,Edeline Floral Lace Maxi Dress,ALTAR'D STATE,128,128,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",Best Seller,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/maxi-midi/edeline-floral-lace-maxi-dress/004311_ASWD-253-863-1003.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw2ea506db/image/004311_ASWD-253-863_IVORY-MULTI_00.JPG?sw=300&sh=450&q=98
004171_ASWD-251-569-1-0357,004171_ASWD-251-569-1-0357,Jolie Floral Mini Dress,ALTAR'D STATE,74,74,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/jolie-floral-mini-dress/004171_ASWD-251-569-1-0357.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwa15c41a5/image/004171_ASWD-251-569-1_NAVY-MULTI_00.JPG?sw=300&sh=450&q=98
001926_DYDW6206IMK-0012,001926_DYDW6206IMK-0012,Edie Denim Mini Dress,ALTAR'D STATE,84,84,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",Best Seller,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/mini-dresses/edie-denim-mini-dress/001926_DYDW6206IMK-0012.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw283fb05a/image/001926_DYDW6206IMK_BROWN_09.JPG?sw=300&sh=450&q=98
001125_HARLIE-SS41-2489,001125_HARLIE-SS41-2489,Cherish Maxi Dress,ALTAR'D STATE,178,178,Clothing/Dresses,"XXS, XS, S, M, L, XL",Best Seller,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/maxi-midi/cherish-maxi-dress/001125_HARLIE-SS41-2489.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw15e6538a/image/001125_HARLIE-SS41_IVORY-MOCHA_00.JPG?sw=300&sh=450&q=98
001125_THEORA-SS25-1955,001125_THEORA-SS25-1955,Kendall Floral Maxi Dress,ALTAR'D STATE,98,98,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL",Best Seller,,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/dresses/maxi-midi/kendall-floral-maxi-dress/001125_THEORA-SS25-1955.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwc3fd5611/image/001125_THEORA-SS25_IVORY-MAUVE_00.JPG?sw=300&sh=450&q=98
001163_R800956-03A-1955,001163_R800956-03A-1955,Lainey Double Layered Romper,ALTAR'D STATE,76,76,Clothing/Dresses,"XXS, XS, S, M, L, XL, XXL, 3XL",Best Seller,best_sellers,BOGO 50% Off Dresses + Rompers,https://www.altardstate.com/as/clothing/rompers-jumpsuits/lainey-double-layered-romper/001163_R800956-03A-1955.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw147a4428/image/001163_R800956-03A_IVORY-MAUVE_00.JPG?sw=300&sh=450&q=98
